"ID","chromosome","location","distance2nearestTSS","nearestTSS.gene_id","nearestTSS","class","JSD_bit_10C","meth_10C","JSD_bit_16C","meth_16C","JSD_bit_22C","meth_22C","context","diff_16_10","diff_22_16","consistent_increase","consistent_decrease"
"3_408839","3",408839,2251,"AT3G02200","AT3G02200.2","intronic",0.796,0.495636998254799,0.744,0.393939393939394,0.735,0.460593654042989,"CpG",-0.052,-0.00900000000000001,FALSE,TRUE
"3_408843","3",408843,2255,"AT3G02200","AT3G02200.2","intronic",0.776,0.5,0.752,0.456756756756757,0.749,0.482823529411765,"CpG",-0.024,-0.003,FALSE,TRUE
"3_431414","3",431414,4319,"AT3G02250","AT3G02250.1","intronic",0.797,0.496287128712871,0.744,0.448574969021066,0.731,0.332870271425518,"CpG",-0.053,-0.013,FALSE,TRUE
"3_432310","3",432310,5215,"AT3G02250","AT3G02250.1","intronic",0.821,0.508816120906801,0.766,0.520123839009288,0.748,0.51043264805155,"CpG",-0.0549999999999999,-0.018,FALSE,TRUE
"3_434093","3",434093,6998,"AT3G02250","AT3G02250.1","intronic",0.825,0.426735218508997,0.813,0.406902815622162,0.801,0.317174515235457,"CpG",-0.012,-0.0119999999999999,FALSE,TRUE
"3_436151","3",436151,9056,"AT3G02250","AT3G02250.1","intronic",0.804,0.560706401766004,0.784,0.531707317073171,0.781,0.629464285714286,"CpG",-0.02,-0.003,FALSE,TRUE
"3_478158","3",478158,-791,"AT3G02350","AT3G02350.1","proximal >500&<=1000bp",0.812,0.433734939759036,0.772,0.391304347826087,0.711,0.307944064266587,"CpG",-0.04,-0.061,FALSE,TRUE
"3_503366","3",503366,1109,"AT3G02440","AT3G02440.2","intronic",0.781,0.435865504358655,0.764,0.433378196500673,0.721,0.278195488721804,"CpG",-0.017,-0.043,FALSE,TRUE
"3_522616","3",522616,-2015,"AT3G02510","AT3G02510.3","intronic",0.777,0.36046511627907,0.747,0.27741935483871,0.727,0.477380369100114,"CpG",-0.03,-0.02,FALSE,TRUE
"3_526872","3",526872,1502,"AT3G02515","AT3G02515.1","intronic",0.88,0.492537313432836,0.854,0.444444444444444,0.786,0.400719424460432,"CpG",-0.026,-0.068,FALSE,TRUE
"3_533378","3",533378,766,"AT3G02530","AT3G02530.1","proximal >500&<=1000bp",0.769,0.497560975609756,0.757,0.454038997214485,0.712,0.273928063401748,"CpG",-0.012,-0.045,FALSE,TRUE
"3_557657","3",557657,1986,"AT3G02610","AT3G02610.1","intronic",0.927,0.432835820895522,0.867,0.5390625,0.808,0.393739703459638,"CpG",-0.06,-0.0589999999999999,FALSE,TRUE
"3_569388","3",569388,1376,"AT3G02650","AT3G02650.1","intronic",0.776,0.467889908256881,0.713,0.402173913043478,0.711,0.311792625045637,"CpG",-0.063,-0.002,FALSE,TRUE
"3_581978","3",581978,-971,"AT3G02700","AT3G02700.1","proximal >500&<=1000bp",0.799,0.455531453362256,0.762,0.38560411311054,0.743,0.463506965475469,"CpG",-0.037,-0.019,FALSE,TRUE
"3_584807","3",584807,-1417,"AT3G02720","AT3G02720.1","intronic",0.825,0.475609756097561,0.81,0.450643776824034,0.782,0.318262938726948,"CpG",-0.0149999999999999,-0.028,FALSE,TRUE
"3_584808","3",584808,-1416,"AT3G02720","AT3G02720.1","intronic",0.847,0.497536945812808,0.789,0.52046783625731,0.75,0.281132449019996,"CpG",-0.0579999999999999,-0.039,FALSE,TRUE
"3_598097","3",598097,1535,"AT3G02750","AT3G02750.2","intronic",0.822,0.423791821561338,0.804,0.258620689655172,0.703,0.230594040614917,"CpG",-0.0179999999999999,-0.101,FALSE,TRUE
"3_599380","3",599380,-1403,"AT3G02760","AT3G02760.2","intronic",0.908,0.402597402597403,0.811,0.368794326241135,0.725,0.436926051232479,"CpG",-0.097,-0.0860000000000001,FALSE,TRUE
"3_626316","3",626316,-1051,"AT3G02860","AT3G02860.2","intronic",0.892,0.542772861356932,0.838,0.543859649122807,0.777,0.587637317593048,"CpG",-0.054,-0.0609999999999999,FALSE,TRUE
"3_626570","3",626570,-797,"AT3G02860","AT3G02860.2","proximal >500&<=1000bp",0.868,0.57487922705314,0.834,0.525210084033613,0.74,0.293346524857779,"CpG",-0.034,-0.094,FALSE,TRUE
"3_641037","3",641037,850,"AT3G02890","AT3G02890.4","proximal >500&<=1000bp",0.76,0.424200278164117,0.733,0.399366085578447,0.703,0.32430531129089,"CpG",-0.027,-0.03,FALSE,TRUE
"3_644660","3",644660,-1050,"AT3G02900","AT3G02900.1","intronic",0.806,0.320754716981132,0.805,0.381944444444444,0.749,0.30347721822542,"CpG",-0.001,-0.056,FALSE,TRUE
"3_653290","3",653290,-1190,"AT3G02920","AT3G02920.3","intronic",0.785,0.348214285714286,0.735,0.332574031890661,0.709,0.298739807264641,"CpG",-0.05,-0.026,FALSE,TRUE
"3_693535","3",693535,1601,"AT3G03060","AT3G03060.1","intronic",0.86,0.393103448275862,0.844,0.453125,0.756,0.294946147473074,"CpG",-0.016,-0.088,FALSE,TRUE
"3_696625","3",696625,-1539,"AT3G03070","AT3G03070.1","intronic",0.857,0.416666666666667,0.79,0.364764267990074,0.764,0.303830306729742,"CpG",-0.067,-0.026,FALSE,TRUE
"3_696642","3",696642,-1522,"AT3G03070","AT3G03070.1","intronic",0.769,0.414084507042254,0.709,0.302180685358255,0.702,0.29304979253112,"CpG",-0.06,-0.00700000000000001,FALSE,TRUE
"3_701269","3",701269,937,"AT3G03080","AT3G03080.1","proximal >500&<=1000bp",0.751,0.488038277511962,0.739,0.469187675070028,0.726,0.35885372112917,"CpG",-0.012,-0.013,FALSE,TRUE
"3_705827","3",705827,999,"AT3G03090","AT3G03090.1","proximal >500&<=1000bp",0.791,0.348571428571429,0.744,0.356481481481481,0.728,0.266904337492573,"CpG",-0.047,-0.016,FALSE,TRUE
"3_710107","3",710107,1409,"AT3G03110","AT3G03110.1","intronic",0.802,0.444866920152091,0.783,0.446351931330472,0.724,0.321865969450943,"CpG",-0.019,-0.059,FALSE,TRUE
"3_712666","3",712666,3968,"AT3G03110","AT3G03110.1","intronic",0.79,0.385838150289017,0.763,0.389776357827476,0.716,0.300315340382118,"CpG",-0.027,-0.047,FALSE,TRUE
"3_725600","3",725600,1722,"AT3G03140","AT3G03140.1","intronic",0.847,0.385633270321361,0.808,0.354066985645933,0.725,0.278660418333524,"CpG",-0.0389999999999999,-0.0830000000000001,FALSE,TRUE
"3_725731","3",725731,1853,"AT3G03140","AT3G03140.1","intronic",0.919,0.447265625,0.811,0.401622718052738,0.781,0.302253444028829,"CpG",-0.108,-0.03,FALSE,TRUE
"3_751224","3",751224,2593,"AT3G03240","AT3G03240.1","intronic",0.834,0.411971830985915,0.817,0.464285714285714,0.776,0.368921933085502,"CpG",-0.017,-0.0409999999999999,FALSE,TRUE
"3_751225","3",751225,2594,"AT3G03240","AT3G03240.1","intronic",0.79,0.459632294164668,0.769,0.484022556390977,0.743,0.355831533477322,"CpG",-0.021,-0.026,FALSE,TRUE
"3_752652","3",752652,-1508,"AT3G03250","AT3G03250.3","intronic",0.841,0.491472868217054,0.798,0.425818882466281,0.736,0.377708495713172,"CpG",-0.0429999999999999,-0.062,FALSE,TRUE
"3_752653","3",752653,-1507,"AT3G03250","AT3G03250.3","intronic",0.801,0.448946515397083,0.77,0.380165289256198,0.724,0.363070747616658,"CpG",-0.031,-0.046,FALSE,TRUE
"3_775861","3",775861,-353,"AT3G03300","AT3G03300.1","proximal <=500bp",0.919,0.629032258064516,0.77,0.603448275862069,0.746,0.485254691689008,"CpG",-0.149,-0.024,FALSE,TRUE
"3_775898","3",775898,-316,"AT3G03300","AT3G03300.1","proximal <=500bp",0.76,0.483841181902124,0.743,0.393039918116684,0.725,0.263209806960688,"CpG",-0.017,-0.018,FALSE,TRUE
"3_776558","3",776558,344,"AT3G03300","AT3G03300.1","proximal <=500bp",0.805,0.464991023339318,0.789,0.401769911504425,0.752,0.623958567890115,"CpG",-0.016,-0.037,FALSE,TRUE
"3_787356","3",787356,1036,"AT3G03340","AT3G03340.3","intronic",0.819,0.33201581027668,0.777,0.343347639484979,0.721,0.305060584461867,"CpG",-0.0419999999999999,-0.056,FALSE,TRUE
"3_788257","3",788257,1937,"AT3G03340","AT3G03340.3","intronic",0.852,0.416256157635468,0.83,0.409230769230769,0.747,0.319612017979655,"CpG",-0.022,-0.083,FALSE,TRUE
"3_788258","3",788258,1938,"AT3G03340","AT3G03340.3","intronic",0.851,0.398305084745763,0.835,0.38423645320197,0.765,0.331435227125663,"CpG",-0.016,-0.07,FALSE,TRUE
"3_793565","3",793565,-1341,"AT3G03360","AT3G03360.1","intronic",0.872,0.565217391304348,0.807,0.513513513513513,0.794,0.403852951572994,"CpG",-0.065,-0.013,FALSE,TRUE
"3_797067","3",797067,-1761,"AT3G03370","AT3G03370.2","intergenic",0.831,0.49618320610687,0.739,0.498687664041995,0.721,0.328804787320071,"CpG",-0.092,-0.018,FALSE,TRUE
"3_800635","3",800635,1135,"AT3G03380","AT3G03380.2","intronic",0.785,0.35126582278481,0.719,0.253012048192771,0.71,0.28043065231159,"CpG",-0.0660000000000001,-0.00900000000000001,FALSE,TRUE
"3_802352","3",802352,2852,"AT3G03380","AT3G03380.2","intronic",0.905,0.412133891213389,0.865,0.392,0.846,0.612232161431246,"CpG",-0.04,-0.019,FALSE,TRUE
"3_803244","3",803244,3744,"AT3G03380","AT3G03380.2","intronic",0.762,0.326968973747017,0.743,0.306122448979592,0.707,0.265592360489406,"CpG",-0.019,-0.036,FALSE,TRUE
"3_806194","3",806194,-2964,"AT3G03400","AT3G03400.1","intronic",0.793,0.499363057324841,0.749,0.438880706921944,0.729,0.314375987361769,"CpG",-0.044,-0.02,FALSE,TRUE
"3_807057","3",807057,-2101,"AT3G03400","AT3G03400.1","intronic",0.809,0.449204406364749,0.806,0.472878998609179,0.775,0.319155639571519,"CpG",-0.003,-0.031,FALSE,TRUE
"3_807058","3",807058,-2100,"AT3G03400","AT3G03400.1","intronic",0.808,0.412765957446808,0.798,0.493188010899183,0.793,0.333149840361114,"CpG",-0.01,-0.005,FALSE,TRUE
"3_807321","3",807321,-1837,"AT3G03400","AT3G03400.1","intronic",0.772,0.277602523659306,0.766,0.354048964218456,0.733,0.268328251358876,"CpG",-0.006,-0.033,FALSE,TRUE
"3_807624","3",807624,-1534,"AT3G03400","AT3G03400.1","intronic",0.774,0.396929824561404,0.768,0.378653113087675,0.724,0.268948655256724,"CpG",-0.006,-0.044,FALSE,TRUE
"3_813347","3",813347,-834,"AT3G03430","AT3G03430.1","proximal >500&<=1000bp",0.805,0.622857142857143,0.736,0.557575757575758,0.723,0.654189706507869,"CpG",-0.0690000000000001,-0.013,FALSE,TRUE
"3_857779","3",857779,903,"AT3G03570","AT3G03570.1","proximal >500&<=1000bp",0.799,0.39686684073107,0.789,0.390243902439024,0.738,0.352792838229731,"CpG",-0.01,-0.051,FALSE,TRUE
"3_858493","3",858493,1617,"AT3G03570","AT3G03570.1","intronic",0.791,0.359918200408998,0.742,0.393048128342246,0.707,0.27737651444548,"CpG",-0.049,-0.035,FALSE,TRUE
"3_860021","3",860021,3145,"AT3G03570","AT3G03570.1","intronic",0.751,0.33184855233853,0.741,0.413533834586466,0.735,0.360363449339962,"CpG",-0.01,-0.006,FALSE,TRUE
"3_919035","3",919035,-327,"AT3G03710","AT3G03710.1","proximal <=500bp",0.891,0.433734939759036,0.721,0.440677966101695,0.706,0.372576665491717,"CpG",-0.17,-0.015,FALSE,TRUE
"3_920721","3",920721,1359,"AT3G03710","AT3G03710.1","intronic",0.763,0.293402777777778,0.721,0.277227722772277,0.71,0.282623095606094,"CpG",-0.042,-0.011,FALSE,TRUE
"3_920722","3",920722,1360,"AT3G03710","AT3G03710.1","intronic",0.768,0.302457466918715,0.745,0.262910798122066,0.713,0.268827189154053,"CpG",-0.023,-0.032,FALSE,TRUE
"3_921696","3",921696,2334,"AT3G03710","AT3G03710.1","intronic",0.764,0.713483146067416,0.709,0.652482269503546,0.704,0.707362066074124,"CpG",-0.055,-0.005,FALSE,TRUE
"3_923091","3",923091,3729,"AT3G03710","AT3G03710.1","intronic",0.839,0.395770392749245,0.762,0.347540983606557,0.743,0.287249491722335,"CpG",-0.077,-0.019,FALSE,TRUE
"3_924208","3",924208,4846,"AT3G03710","AT3G03710.1","intronic",0.841,0.448179271708683,0.809,0.463157894736842,0.789,0.305129042796472,"CpG",-0.0319999999999999,-0.02,FALSE,TRUE
"3_924209","3",924209,4847,"AT3G03710","AT3G03710.1","intronic",0.817,0.430555555555556,0.797,0.421875,0.744,0.289366432011856,"CpG",-0.0199999999999999,-0.053,FALSE,TRUE
"3_925924","3",925924,-4078,"AT3G03720","AT3G03720.1","intronic",0.821,0.404907975460123,0.786,0.386513157894737,0.709,0.240621566473081,"CpG",-0.0349999999999999,-0.0770000000000001,FALSE,TRUE
"3_926475","3",926475,-3527,"AT3G03720","AT3G03720.1","intronic",0.728,0.478649453823237,0.71,0.529675251959686,0.708,0.277068008775326,"CpG",-0.018,-0.002,FALSE,TRUE
"3_927703","3",927703,-2299,"AT3G03720","AT3G03720.1","intronic",0.873,0.463878326996198,0.833,0.382775119617225,0.795,0.37741935483871,"CpG",-0.04,-0.0379999999999999,FALSE,TRUE
"3_952795","3",952795,1020,"AT3G03773","AT3G03773.3","intronic",0.817,0.572222222222222,0.811,0.498371335504886,0.797,0.449479213033028,"CpG",-0.00599999999999989,-0.014,FALSE,TRUE
"3_952826","3",952826,1051,"AT3G03773","AT3G03773.3","intronic",0.794,0.484848484848485,0.753,0.345714285714286,0.727,0.275066972828167,"CpG",-0.041,-0.026,FALSE,TRUE
"3_952827","3",952827,1052,"AT3G03773","AT3G03773.3","intronic",0.932,0.454022988505747,0.858,0.408450704225352,0.706,0.258404212231673,"CpG",-0.0740000000000001,-0.152,FALSE,TRUE
"3_964283","3",964283,2286,"AT3G03790","AT3G03790.3","intronic",0.79,0.389861751152074,0.753,0.41086186540732,0.708,0.249263984298332,"CpG",-0.037,-0.045,FALSE,TRUE
"3_964284","3",964284,2287,"AT3G03790","AT3G03790.3","intronic",0.875,0.462555066079295,0.717,0.342995169082126,0.705,0.234942332336608,"CpG",-0.158,-0.012,FALSE,TRUE
"3_966576","3",966576,-2474,"AT3G03800","AT3G03800.1","intronic",0.763,0.37243947858473,0.759,0.334014300306435,0.74,0.298441990621691,"CpG",-0.004,-0.019,FALSE,TRUE
"3_967095","3",967095,-1955,"AT3G03800","AT3G03800.1","intronic",0.805,0.392584514721919,0.762,0.386029411764706,0.728,0.286830948595655,"CpG",-0.043,-0.034,FALSE,TRUE
"3_974525","3",974525,-1889,"AT3G03810","AT3G03810.2","intronic",0.826,0.33965844402277,0.793,0.376288659793814,0.789,0.324155030666841,"CpG",-0.0329999999999999,-0.004,FALSE,TRUE
"3_1004016","3",1004016,-936,"AT3G03900","AT3G03900.3","proximal >500&<=1000bp",0.806,0.533487297921478,0.773,0.428286852589641,0.767,0.462932454695222,"CpG",-0.033,-0.006,FALSE,TRUE
"3_1015027","3",1015027,2217,"AT3G03930","AT3G03930.1","intronic",0.876,0.400990099009901,0.863,0.456989247311828,0.811,0.337860988742046,"CpG",-0.013,-0.0519999999999999,FALSE,TRUE
"3_1015890","3",1015890,3080,"AT3G03930","AT3G03930.1","intronic",0.822,0.442273534635879,0.791,0.429097605893186,0.761,0.40509081606549,"CpG",-0.0309999999999999,-0.03,FALSE,TRUE
"3_1016429","3",1016429,-2989,"AT3G03940","AT3G03940.1","intronic",0.829,0.37962962962963,0.769,0.31640625,0.738,0.278933407790032,"CpG",-0.0599999999999999,-0.031,FALSE,TRUE
"3_1016430","3",1016430,-2988,"AT3G03940","AT3G03940.1","intronic",0.786,0.337254901960784,0.775,0.363636363636364,0.728,0.270267171195964,"CpG",-0.011,-0.047,FALSE,TRUE
"3_1017573","3",1017573,-1845,"AT3G03940","AT3G03940.1","intronic",0.87,0.59051724137931,0.846,0.496894409937888,0.824,0.485089112405153,"CpG",-0.024,-0.022,FALSE,TRUE
"3_1031076","3",1031076,399,"AT3G03970","AT3G03970.3","proximal <=500bp",0.94,0.427350427350427,0.851,0.328947368421053,0.773,0.393846780766096,"CpG",-0.089,-0.078,FALSE,TRUE
"3_1031320","3",1031320,-340,"AT3G03980","AT3G03980.1","proximal <=500bp",0.895,0.544827586206897,0.782,0.553956834532374,0.739,0.410397016889669,"CpG",-0.113,-0.043,FALSE,TRUE
"3_1069880","3",1069880,-1558,"AT3G04080","AT3G04080.1","intronic",0.793,0.392,0.752,0.398773006134969,0.708,0.302040816326531,"CpG",-0.041,-0.044,FALSE,TRUE
"3_1097617","3",1097617,-805,"AT3G04180","AT3G04180.1","proximal >500&<=1000bp",0.781,0.458762886597938,0.78,0.386138613861386,0.734,0.441408895913299,"CpG",-0.001,-0.046,FALSE,TRUE
"3_1114368","3",1114368,509,"AT3G04230","AT3G04230.1","proximal >500&<=1000bp",0.762,0.375641025641026,0.736,0.364444444444444,0.701,0.282693377851976,"CpG",-0.026,-0.035,FALSE,TRUE
"3_1114369","3",1114369,510,"AT3G04230","AT3G04230.1","proximal >500&<=1000bp",0.752,0.407635467980296,0.741,0.355836849507736,0.717,0.287482151356497,"CpG",-0.011,-0.024,FALSE,TRUE
"3_1114414","3",1114414,555,"AT3G04230","AT3G04230.1","proximal >500&<=1000bp",0.804,0.360323886639676,0.776,0.373801916932907,0.744,0.287762587529176,"CpG",-0.028,-0.032,FALSE,TRUE
"3_1114999","3",1114999,1140,"AT3G04230","AT3G04230.1","intronic",0.836,0.381465517241379,0.74,0.312182741116751,0.732,0.269797225186766,"CpG",-0.096,-0.00800000000000001,FALSE,TRUE
"3_1116793","3",1116793,-2364,"AT3G04240","AT3G04240.2","intronic",0.823,0.544052863436123,0.783,0.556547619047619,0.708,0.626053962900506,"CpG",-0.0399999999999999,-0.0750000000000001,FALSE,TRUE
"3_1117262","3",1117262,-1895,"AT3G04240","AT3G04240.2","intronic",0.838,0.432584269662921,0.751,0.444078947368421,0.746,0.557159521726451,"CpG",-0.087,-0.005,FALSE,TRUE
"3_1118054","3",1118054,-1103,"AT3G04240","AT3G04240.2","intronic",0.859,0.34982332155477,0.854,0.36,0.836,0.380135369116953,"CpG",-0.005,-0.018,FALSE,TRUE
"3_1118055","3",1118055,-1102,"AT3G04240","AT3G04240.2","intronic",0.829,0.350951374207188,0.828,0.320512820512821,0.801,0.367024925680311,"CpG",-0.001,-0.0269999999999999,FALSE,TRUE
"3_1125156","3",1125156,-2425,"AT3G04260","AT3G04260.1","intronic",0.869,0.583038869257951,0.833,0.562770562770563,0.762,0.64182424916574,"CpG",-0.036,-0.071,FALSE,TRUE
"3_1149982","3",1149982,-3668,"AT3G04340","AT3G04340.1","intronic",0.765,0.560794044665012,0.72,0.619302949061662,0.7,0.671934140802422,"CpG",-0.045,-0.02,FALSE,TRUE
"3_1150107","3",1150107,-3543,"AT3G04340","AT3G04340.1","intronic",0.826,0.369230769230769,0.792,0.414746543778802,0.744,0.277027027027027,"CpG",-0.0339999999999999,-0.048,FALSE,TRUE
"3_1151276","3",1151276,-2374,"AT3G04340","AT3G04340.1","intronic",0.878,0.455089820359281,0.847,0.416666666666667,0.788,0.331226545526368,"CpG",-0.031,-0.0589999999999999,FALSE,TRUE
"3_1151533","3",1151533,-2117,"AT3G04340","AT3G04340.1","intronic",0.941,0.487341772151899,0.905,0.433823529411765,0.895,0.420054200542005,"CpG",-0.0359999999999999,-0.01,FALSE,TRUE
"3_1162359","3",1162359,972,"AT3G04380","AT3G04380.6","proximal >500&<=1000bp",0.796,0.390243902439024,0.761,0.386046511627907,0.732,0.296364005687589,"CpG",-0.035,-0.029,FALSE,TRUE
"3_1181162","3",1181162,-42,"AT3G04443","AT3G04443.2","proximal <=500bp",0.944,0.565217391304348,0.89,0.630434782608696,0.773,0.440366972477064,"CpG",-0.0539999999999999,-0.117,FALSE,TRUE
"3_1183674","3",1183674,195,"AT3G04450","AT3G04450.1","proximal <=500bp",0.891,0.387096774193548,0.782,0.371069182389937,0.72,0.297397769516729,"CpG",-0.109,-0.062,FALSE,TRUE
"3_1184000","3",1184000,-297,"AT3G04450","AT3G04450.3","proximal <=500bp",0.802,0.568181818181818,0.763,0.566820276497696,0.761,0.481493265457631,"CpG",-0.039,-0.002,FALSE,TRUE
"3_1188655","3",1188655,2171,"AT3G04460","AT3G04460.2","intronic",0.776,0.281733746130031,0.756,0.285106382978723,0.728,0.253776435045317,"CpG",-0.02,-0.028,FALSE,TRUE
"3_1188767","3",1188767,2283,"AT3G04460","AT3G04460.2","intronic",0.737,0.319467554076539,0.728,0.34156378600823,0.713,0.251367227060968,"CpG",-0.00900000000000001,-0.015,FALSE,TRUE
"3_1195303","3",1195303,-2118,"AT3G04480","AT3G04480.1","intronic",0.794,0.507964601769912,0.769,0.612765957446809,0.715,0.673997871585669,"CpG",-0.025,-0.054,FALSE,TRUE
"3_1206160","3",1206160,5518,"AT3G04490","AT3G04490.1","intronic",0.858,0.598455598455598,0.801,0.643835616438356,0.746,0.585405296139074,"CpG",-0.0569999999999999,-0.055,FALSE,TRUE
"3_1208886","3",1208886,-4969,"AT3G04500","AT3G04500.2","intronic",0.742,0.401639344262295,0.732,0.39202657807309,0.728,0.372976244515055,"CpG",-0.01,-0.004,FALSE,TRUE
"3_1209242","3",1209242,-4613,"AT3G04500","AT3G04500.2","intronic",0.802,0.443699731903485,0.764,0.412238325281804,0.757,0.323214285714286,"CpG",-0.038,-0.00700000000000001,FALSE,TRUE
"3_1228178","3",1228178,-1585,"AT3G04560","AT3G04560.1","intronic",0.794,0.338557993730408,0.779,0.322761194029851,0.729,0.270140494398008,"CpG",-0.015,-0.05,FALSE,TRUE
"3_1228188","3",1228188,-1575,"AT3G04560","AT3G04560.1","intronic",0.769,0.339477726574501,0.76,0.307692307692308,0.721,0.281412952060555,"CpG",-0.00900000000000001,-0.039,FALSE,TRUE
"3_1236551","3",1236551,-2065,"AT3G04580","AT3G04580.1","intronic",0.791,0.498489425981873,0.763,0.398467432950192,0.725,0.258322948192986,"CpG",-0.028,-0.038,FALSE,TRUE
"3_1248060","3",1248060,1391,"AT3G04605","AT3G04605.1","intronic",0.757,0.309471365638767,0.742,0.307328605200946,0.73,0.262564217109672,"CpG",-0.015,-0.012,FALSE,TRUE
"3_1248959","3",1248959,2290,"AT3G04605","AT3G04605.1","intronic",0.794,0.432098765432099,0.757,0.481651376146789,0.735,0.374324810947065,"CpG",-0.037,-0.022,FALSE,TRUE
"3_1251370","3",1251370,-3586,"AT3G04610","AT3G04610.4","intronic",0.763,0.371369294605809,0.742,0.344902386117137,0.714,0.255863998278459,"CpG",-0.021,-0.028,FALSE,TRUE
"3_1251706","3",1251706,-3250,"AT3G04610","AT3G04610.4","intronic",0.82,0.466542750929368,0.801,0.379746835443038,0.767,0.330051813471503,"CpG",-0.0189999999999999,-0.034,FALSE,TRUE
"3_1251840","3",1251840,-3116,"AT3G04610","AT3G04610.4","intronic",0.846,0.397683397683398,0.822,0.359307359307359,0.716,0.245969711773327,"CpG",-0.024,-0.106,FALSE,TRUE
"3_1280824","3",1280824,2740,"AT3G04710","AT3G04710.2","intronic",0.841,0.468085106382979,0.799,0.445497630331754,0.722,0.329635499207607,"CpG",-0.0419999999999999,-0.0770000000000001,FALSE,TRUE
"3_1311976","3",1311976,847,"AT3G04770","AT3G04770.2","proximal >500&<=1000bp",0.8,0.535864978902954,0.762,0.442953020134228,0.706,0.27717934480844,"CpG",-0.038,-0.056,FALSE,TRUE
"3_1319527","3",1319527,2191,"AT3G04810","AT3G04810.3","intronic",0.825,0.552486187845304,0.763,0.475177304964539,0.74,0.395833333333333,"CpG",-0.062,-0.023,FALSE,TRUE
"3_1323826","3",1323826,-2179,"AT3G04820","AT3G04820.1","intronic",0.862,0.481675392670157,0.836,0.389261744966443,0.816,0.421061823262312,"CpG",-0.026,-0.02,FALSE,TRUE
"3_1328743","3",1328743,-828,"AT3G04840","AT3G04840.1","proximal >500&<=1000bp",0.79,0.528571428571429,0.749,0.436813186813187,0.742,0.2981294295341,"CpG",-0.041,-0.00700000000000001,FALSE,TRUE
"3_1328791","3",1328791,-780,"AT3G04840","AT3G04840.1","proximal >500&<=1000bp",0.789,0.400316455696203,0.755,0.296875,0.742,0.293513867656694,"CpG",-0.034,-0.013,FALSE,TRUE
"3_1344130","3",1344130,1522,"AT3G04870","AT3G04870.4","intronic",0.752,0.27741935483871,0.703,0.254079254079254,0.702,0.223533378287256,"CpG",-0.049,-0.001,FALSE,TRUE
"3_1344225","3",1344225,1617,"AT3G04870","AT3G04870.4","intronic",0.78,0.477272727272727,0.769,0.373893805309735,0.759,0.424561403508772,"CpG",-0.011,-0.01,FALSE,TRUE
"3_1344226","3",1344226,1618,"AT3G04870","AT3G04870.4","intronic",0.796,0.474474474474474,0.792,0.411347517730496,0.75,0.419745669370181,"CpG",-0.004,-0.042,FALSE,TRUE
"3_1344666","3",1344666,2058,"AT3G04870","AT3G04870.4","intronic",0.752,0.590717299578059,0.74,0.490196078431373,0.728,0.461703371662444,"CpG",-0.012,-0.012,FALSE,TRUE
"3_1344803","3",1344803,2195,"AT3G04870","AT3G04870.4","intronic",0.823,0.412393162393162,0.822,0.409411764705882,0.731,0.300515101849684,"CpG",-0.001,-0.091,FALSE,TRUE
"3_1345325","3",1345325,-2052,"AT3G04880","AT3G04880.1","intronic",0.803,0.325,0.793,0.349775784753363,0.75,0.32174920359108,"CpG",-0.01,-0.043,FALSE,TRUE
"3_1345662","3",1345662,-1715,"AT3G04880","AT3G04880.1","intronic",0.815,0.445632798573975,0.801,0.399209486166008,0.759,0.313419117647059,"CpG",-0.0139999999999999,-0.042,FALSE,TRUE
"3_1345859","3",1345859,-1518,"AT3G04880","AT3G04880.1","intronic",0.795,0.418181818181818,0.771,0.399702823179792,0.718,0.283083832335329,"CpG",-0.024,-0.053,FALSE,TRUE
"3_1345896","3",1345896,-1481,"AT3G04880","AT3G04880.1","intronic",0.771,0.37914691943128,0.766,0.418356456776948,0.745,0.325581395348837,"CpG",-0.005,-0.021,FALSE,TRUE
"3_1377582","3",1377582,1428,"AT3G04970","AT3G04970.3","intronic",0.834,0.485362095531587,0.782,0.486338797814208,0.746,0.30411356336131,"CpG",-0.0519999999999999,-0.036,FALSE,TRUE
"3_1377599","3",1377599,1445,"AT3G04970","AT3G04970.3","intronic",0.753,0.564220183486238,0.748,0.580037664783427,0.73,0.31586331295721,"CpG",-0.005,-0.018,FALSE,TRUE
"3_1377768","3",1377768,1614,"AT3G04970","AT3G04970.3","intronic",0.792,0.411042944785276,0.764,0.351170568561873,0.711,0.252796794122558,"CpG",-0.028,-0.053,FALSE,TRUE
"3_1393844","3",1393844,890,"AT3G05020","AT3G05020.1","proximal >500&<=1000bp",0.819,0.420168067226891,0.748,0.460063897763578,0.721,0.277937551355793,"CpG",-0.071,-0.027,FALSE,TRUE
"3_1394356","3",1394356,1402,"AT3G05020","AT3G05020.1","intronic",0.781,0.442600276625173,0.767,0.482815057283142,0.707,0.287546405669929,"CpG",-0.014,-0.06,FALSE,TRUE
"3_1394357","3",1394357,1403,"AT3G05020","AT3G05020.1","intronic",0.831,0.474006116207951,0.768,0.505791505791506,0.729,0.291861143523921,"CpG",-0.063,-0.039,FALSE,TRUE
"3_1394384","3",1394384,1430,"AT3G05020","AT3G05020.1","intronic",0.779,0.442280945757997,0.773,0.4332784184514,0.737,0.314219932024997,"CpG",-0.006,-0.036,FALSE,TRUE
"3_1394385","3",1394385,1431,"AT3G05020","AT3G05020.1","intronic",0.874,0.501228501228501,0.866,0.504504504504504,0.744,0.307635649398478,"CpG",-0.00800000000000001,-0.122,FALSE,TRUE
