"ID","chromosome","location","distance2nearestTSS","nearestTSS.gene_id","nearestTSS","class","JSD_bit_10C","meth_10C","JSD_bit_16C","meth_16C","JSD_bit_22C","meth_22C","context","diff_16_10","diff_22_16","consistent_increase","consistent_decrease"
"3_3609230","3",3609230,980,"AT3G11460","AT3G11460.1","proximal >500&<=1000bp",0.702,0.531465093411996,0.735,0.470524017467249,0.813,0.368087720956612,"CpG",0.033,0.078,TRUE,FALSE
"3_3609521","3",3609521,1271,"AT3G11460","AT3G11460.1","intronic",0.724,0.397003745318352,0.778,0.387453874538745,0.781,0.463487332339791,"CpG",0.054,0.003,TRUE,FALSE
"3_3633223","3",3633223,1061,"AT3G11540","AT3G11540.2","intronic",0.706,0.548494983277592,0.758,0.509868421052632,0.821,0.486734109562894,"CpG",0.052,0.063,TRUE,FALSE
"3_3633526","3",3633526,1364,"AT3G11540","AT3G11540.2","intronic",0.722,0.459882583170254,0.729,0.420353982300885,0.821,0.510710808179163,"CpG",0.00700000000000001,0.092,TRUE,FALSE
"3_3634762","3",3634762,2600,"AT3G11540","AT3G11540.2","intronic",0.73,0.626631853785901,0.748,0.588957055214724,0.779,0.618965939720657,"CpG",0.018,0.031,TRUE,FALSE
"3_3636039","3",3636039,-2139,"AT3G11550","AT3G11550.1","intronic",0.7,0.445154419595314,0.711,0.445414847161572,0.806,0.524157955865273,"CpG",0.011,0.0950000000000001,TRUE,FALSE
"3_3640628","3",3640628,1193,"AT3G11560","AT3G11560.5","intronic",0.753,0.561904761904762,0.795,0.5,0.804,0.612073055028463,"CpG",0.042,0.00900000000000001,TRUE,FALSE
"3_3643350","3",3643350,3915,"AT3G11560","AT3G11560.5","intronic",0.754,0.411334552102377,0.774,0.388412017167382,0.787,0.450365408038977,"CpG",0.02,0.013,TRUE,FALSE
"3_3644362","3",3644362,-3180,"AT3G11570","AT3G11570.1","intronic",0.734,0.562962962962963,0.773,0.450920245398773,0.804,0.409065472859541,"CpG",0.039,0.031,TRUE,FALSE
"3_3645699","3",3645699,-1843,"AT3G11570","AT3G11570.1","intronic",0.745,0.419713831478537,0.749,0.338383838383838,0.821,0.411139564660691,"CpG",0.004,0.072,TRUE,FALSE
"3_3681569","3",3681569,1626,"AT3G11660","AT3G11660.1","intronic",0.718,0.554545454545455,0.781,0.522648083623693,0.8,0.569026142791622,"CpG",0.063,0.019,TRUE,FALSE
"3_3719990","3",3719990,2096,"AT3G11760","AT3G11760.1","intronic",0.764,0.46875,0.827,0.578512396694215,0.855,0.452462062558068,"CpG",0.063,0.028,TRUE,FALSE
"3_3734877","3",3734877,2220,"AT3G11830","AT3G11830.1","intronic",0.743,0.549295774647887,0.791,0.469750889679715,0.799,0.403491597324196,"CpG",0.048,0.00800000000000001,TRUE,FALSE
"3_3735244","3",3735244,2587,"AT3G11830","AT3G11830.1","intronic",0.746,0.413793103448276,0.756,0.446927374301676,0.87,0.413504631012847,"CpG",0.01,0.114,TRUE,FALSE
"3_3757293","3",3757293,-1159,"AT3G11900","AT3G11900.1","intronic",0.742,0.493365500603136,0.752,0.522935779816514,0.767,0.441213539791142,"CpG",0.01,0.015,TRUE,FALSE
"3_3763851","3",3763851,5399,"AT3G11900","AT3G11900.2","intronic",0.712,0.37636761487965,0.769,0.357333333333333,0.85,0.39776181265543,"CpG",0.057,0.081,TRUE,FALSE
"3_3764333","3",3764333,5881,"AT3G11900","AT3G11900.2","intronic",0.813,0.418604651162791,0.816,0.416427889207259,0.835,0.389483839845634,"CpG",0.003,0.019,TRUE,FALSE
"3_3765430","3",3765430,-5059,"AT3G11910","AT3G11910.1","intronic",0.774,0.554083885209713,0.788,0.541237113402062,0.863,0.48000540394488,"CpG",0.014,0.075,TRUE,FALSE
"3_3765431","3",3765431,-5058,"AT3G11910","AT3G11910.1","intronic",0.704,0.595918367346939,0.761,0.461340206185567,0.829,0.410184110134351,"CpG",0.057,0.068,TRUE,FALSE
"3_3766920","3",3766920,-3569,"AT3G11910","AT3G11910.1","intronic",0.791,0.536101083032491,0.792,0.50873786407767,0.882,0.489416674947829,"CpG",0.001,0.09,TRUE,FALSE
"3_3767642","3",3767642,-2847,"AT3G11910","AT3G11910.1","intronic",0.758,0.425828970331588,0.808,0.443579766536965,0.862,0.528576111900339,"CpG",0.05,0.0539999999999999,TRUE,FALSE
"3_3780603","3",3780603,1058,"AT3G11940","AT3G11940.2","intronic",0.749,0.530020703933747,0.805,0.530542986425339,0.81,0.496719690842096,"CpG",0.056,0.005,TRUE,FALSE
"3_3780604","3",3780604,1059,"AT3G11940","AT3G11940.2","intronic",0.725,0.532094594594595,0.785,0.512605042016807,0.796,0.469074426085685,"CpG",0.06,0.011,TRUE,FALSE
"3_3781539","3",3781539,-1415,"AT3G11945","AT3G11945.2","intronic",0.839,0.526431718061674,0.864,0.574780058651026,0.865,0.431522006392919,"CpG",0.025,0.001,TRUE,FALSE
"3_3787862","3",3787862,1431,"AT3G11960","AT3G11960.2","intronic",0.714,0.547413793103448,0.723,0.565826330532213,0.745,0.624154397134899,"CpG",0.00900000000000001,0.022,TRUE,FALSE
"3_3787937","3",3787937,1506,"AT3G11960","AT3G11960.2","intronic",0.73,0.6281179138322,0.745,0.605714285714286,0.805,0.428352343525352,"CpG",0.015,0.06,TRUE,FALSE
"3_3789775","3",3789775,3344,"AT3G11960","AT3G11960.2","intronic",0.717,0.397175639894086,0.719,0.36390243902439,0.757,0.383722381725128,"CpG",0.002,0.038,TRUE,FALSE
"3_3791379","3",3791379,4948,"AT3G11960","AT3G11960.2","intronic",0.776,0.554317548746518,0.794,0.521276595744681,0.821,0.61308926780341,"CpG",0.018,0.0269999999999999,TRUE,FALSE
"3_3793089","3",3793089,6658,"AT3G11960","AT3G11960.2","intronic",0.7,0.55609756097561,0.739,0.458781362007168,0.742,0.442615089514066,"CpG",0.039,0.003,TRUE,FALSE
"3_3793137","3",3793137,6706,"AT3G11960","AT3G11960.2","intronic",0.743,0.502212389380531,0.761,0.438188494492044,0.784,0.469910371318822,"CpG",0.018,0.023,TRUE,FALSE
"3_3793149","3",3793149,6718,"AT3G11960","AT3G11960.2","intronic",0.726,0.573049645390071,0.727,0.5,0.78,0.569214876033058,"CpG",0.001,0.053,TRUE,FALSE
"3_3796899","3",3796899,-9727,"AT3G11964","AT3G11964.1","intronic",0.758,0.573863636363636,0.765,0.6,0.858,0.486271676300578,"CpG",0.00700000000000001,0.093,TRUE,FALSE
"3_3797067","3",3797067,-9559,"AT3G11964","AT3G11964.1","intronic",0.74,0.358558558558559,0.746,0.327235772357724,0.811,0.414869784374125,"CpG",0.006,0.0650000000000001,TRUE,FALSE
"3_3801345","3",3801345,-5281,"AT3G11964","AT3G11964.1","intronic",0.765,0.593377483443709,0.777,0.554257095158598,0.854,0.489077358005654,"CpG",0.012,0.077,TRUE,FALSE
"3_3802186","3",3802186,-4440,"AT3G11964","AT3G11964.1","intronic",0.814,0.355392156862745,0.83,0.385474860335196,0.844,0.35441352682732,"CpG",0.016,0.014,TRUE,FALSE
"3_3805016","3",3805016,-1610,"AT3G11964","AT3G11964.1","intronic",0.711,0.600993377483444,0.767,0.631481481481482,0.811,0.638875103391232,"CpG",0.056,0.044,TRUE,FALSE
"3_3823260","3",3823260,-2720,"AT3G12020","AT3G12020.1","intronic",0.733,0.55531914893617,0.747,0.506493506493506,0.778,0.518176435760805,"CpG",0.014,0.031,TRUE,FALSE
"3_3824067","3",3824067,-1913,"AT3G12020","AT3G12020.1","intronic",0.821,0.433070866141732,0.837,0.40989103101425,0.859,0.386765837394204,"CpG",0.016,0.022,TRUE,FALSE
"3_3824143","3",3824143,-1837,"AT3G12020","AT3G12020.1","intronic",0.746,0.668965517241379,0.782,0.415254237288136,0.816,0.588709677419355,"CpG",0.036,0.0339999999999999,TRUE,FALSE
"3_3824811","3",3824811,-1169,"AT3G12020","AT3G12020.1","intronic",0.745,0.587564766839378,0.751,0.474406991260924,0.774,0.405531144998708,"CpG",0.006,0.023,TRUE,FALSE
"3_3828493","3",3828493,1597,"AT3G12020","AT3G12020.4","intronic",0.701,0.654040404040404,0.719,0.619318181818182,0.768,0.459187944746756,"CpG",0.018,0.049,TRUE,FALSE
"3_3829446","3",3829446,2550,"AT3G12020","AT3G12020.4","intronic",0.739,0.340852130325815,0.754,0.365853658536585,0.773,0.372699899631984,"CpG",0.015,0.019,TRUE,FALSE
"3_3830773","3",3830773,3877,"AT3G12020","AT3G12020.4","intronic",0.731,0.363849765258216,0.732,0.348404255319149,0.793,0.306012727671714,"CpG",0.001,0.061,TRUE,FALSE
"3_3830926","3",3830926,4030,"AT3G12020","AT3G12020.4","intronic",0.754,0.526138279932546,0.76,0.494140625,0.885,0.449707782220855,"CpG",0.006,0.125,TRUE,FALSE
"3_3831828","3",3831828,-3279,"AT3G12030","AT3G12030.1","intronic",0.769,0.5115562403698,0.797,0.463414634146341,0.828,0.509639648733219,"CpG",0.028,0.0309999999999999,TRUE,FALSE
"3_3831829","3",3831829,-3278,"AT3G12030","AT3G12030.1","intronic",0.799,0.540178571428571,0.834,0.475935828877005,0.867,0.538863384517967,"CpG",0.0349999999999999,0.033,TRUE,FALSE
"3_3831901","3",3831901,-3206,"AT3G12030","AT3G12030.1","intronic",0.75,0.675311203319502,0.767,0.566382460414129,0.854,0.473538431100999,"CpG",0.017,0.087,TRUE,FALSE
"3_3831902","3",3831902,-3205,"AT3G12030","AT3G12030.1","intronic",0.8,0.710144927536232,0.834,0.618421052631579,0.901,0.473970122227252,"CpG",0.0339999999999999,0.0670000000000001,TRUE,FALSE
"3_3832969","3",3832969,-2138,"AT3G12030","AT3G12030.1","intronic",0.701,0.626931567328918,0.721,0.547846889952153,0.749,0.612126518550947,"CpG",0.02,0.028,TRUE,FALSE
"3_3849785","3",3849785,1993,"AT3G12080","AT3G12080.2","intronic",0.731,0.333969465648855,0.748,0.379464285714286,0.765,0.299578905153399,"CpG",0.017,0.017,TRUE,FALSE
"3_3851434","3",3851434,-2432,"AT3G12090","AT3G12090.1","intronic",0.706,0.674418604651163,0.762,0.606263982102908,0.794,0.538472964943553,"CpG",0.056,0.032,TRUE,FALSE
"3_3851435","3",3851435,-2431,"AT3G12090","AT3G12090.1","intronic",0.721,0.625954198473282,0.73,0.633165829145729,0.796,0.54080118694362,"CpG",0.00900000000000001,0.0660000000000001,TRUE,FALSE
"3_3855808","3",3855808,-1511,"AT3G12100","AT3G12100.2","intronic",0.709,0.311076197957581,0.725,0.27972027972028,0.753,0.288689615273358,"CpG",0.016,0.028,TRUE,FALSE
"3_3855956","3",3855956,-1363,"AT3G12100","AT3G12100.2","intronic",0.793,0.448559670781893,0.797,0.390557939914163,0.816,0.458087753765553,"CpG",0.004,0.0189999999999999,TRUE,FALSE
"3_3855968","3",3855968,-1351,"AT3G12100","AT3G12100.2","intronic",0.763,0.419230769230769,0.8,0.396761133603239,0.861,0.477553675992193,"CpG",0.037,0.0609999999999999,TRUE,FALSE
"3_3869526","3",3869526,-2190,"AT3G12140","AT3G12140.1","intronic",0.713,0.725,0.731,0.669683257918552,0.734,0.650363011081391,"CpG",0.018,0.003,TRUE,FALSE
"3_3869700","3",3869700,-2016,"AT3G12140","AT3G12140.1","intronic",0.754,0.587378640776699,0.855,0.525581395348837,0.865,0.417121275702896,"CpG",0.101,0.01,TRUE,FALSE
"3_3877130","3",3877130,828,"AT3G12145","AT3G12145.1","proximal >500&<=1000bp",0.74,0.540755467196819,0.804,0.515439429928741,0.863,0.482009105595535,"CpG",0.0640000000000001,0.0589999999999999,TRUE,FALSE
"3_3928224","3",3928224,-884,"AT3G12340","AT3G12340.2","proximal >500&<=1000bp",0.753,0.617511520737327,0.825,0.441489361702128,0.854,0.454432270916335,"CpG",0.072,0.029,TRUE,FALSE
"3_3928225","3",3928225,-883,"AT3G12340","AT3G12340.2","proximal >500&<=1000bp",0.71,0.605790645879733,0.754,0.5,0.815,0.45460224906289,"CpG",0.044,0.0609999999999999,TRUE,FALSE
"3_3935874","3",3935874,1376,"AT3G12360","AT3G12360.2","intronic",0.728,0.617810760667904,0.76,0.582608695652174,0.814,0.53421332119557,"CpG",0.032,0.0539999999999999,TRUE,FALSE
"3_3936236","3",3936236,1738,"AT3G12360","AT3G12360.2","intronic",0.715,0.412115193644489,0.723,0.430439952437574,0.733,0.344800523217789,"CpG",0.00800000000000001,0.01,TRUE,FALSE
"3_3936380","3",3936380,-1775,"AT3G12370","AT3G12370.1","intronic",0.724,0.329079307201459,0.77,0.349857006673022,0.781,0.329910141206675,"CpG",0.046,0.011,TRUE,FALSE
"3_3936381","3",3936381,-1774,"AT3G12370","AT3G12370.1","intronic",0.798,0.385416666666667,0.799,0.393548387096774,0.82,0.358019801980198,"CpG",0.001,0.0209999999999999,TRUE,FALSE
"3_3990459","3",3990459,1770,"AT3G12570","AT3G12570.3","intronic",0.754,0.553090332805071,0.763,0.525674499564839,0.818,0.442225571464456,"CpG",0.00900000000000001,0.0549999999999999,TRUE,FALSE
"3_3997698","3",3997698,2027,"AT3G12587","AT3G12587.1","intronic",0.703,0.519781718963165,0.717,0.477027027027027,0.816,0.501310459852275,"CpG",0.014,0.099,TRUE,FALSE
"3_3997775","3",3997775,2104,"AT3G12587","AT3G12587.1","intronic",0.714,0.341258741258741,0.719,0.353111432706223,0.722,0.291277712952159,"CpG",0.005,0.003,TRUE,FALSE
"3_3998093","3",3998093,2422,"AT3G12587","AT3G12587.1","intronic",0.783,0.593155893536122,0.787,0.604166666666667,0.818,0.590599951420938,"CpG",0.004,0.0309999999999999,TRUE,FALSE
"3_3998254","3",3998254,2583,"AT3G12587","AT3G12587.1","intronic",0.713,0.366568914956012,0.737,0.357366771159875,0.75,0.308095410191543,"CpG",0.024,0.013,TRUE,FALSE
"3_3998743","3",3998743,3072,"AT3G12587","AT3G12587.1","intronic",0.742,0.345177664974619,0.787,0.345714285714286,0.834,0.365210727969349,"CpG",0.045,0.0469999999999999,TRUE,FALSE
"3_4001511","3",4001511,-2328,"AT3G12590","AT3G12590.1","intronic",0.781,0.337078651685393,0.792,0.369458128078818,0.818,0.419575298999268,"CpG",0.011,0.0259999999999999,TRUE,FALSE
"3_4015141","3",4015141,928,"AT3G12640","AT3G12640.4","proximal >500&<=1000bp",0.778,0.516194331983806,0.799,0.507462686567164,0.819,0.53428964433091,"CpG",0.021,0.0199999999999999,TRUE,FALSE
"3_4017469","3",4017469,-1162,"AT3G12650","AT3G12650.1","intronic",0.703,0.3328,0.705,0.321678321678322,0.707,0.35184989986297,"CpG",0.002,0.002,TRUE,FALSE
"3_4020989","3",4020989,1929,"AT3G12660","AT3G12660.1","intronic",0.783,0.549755301794454,0.79,0.513026052104208,0.834,0.486578920095347,"CpG",0.00700000000000001,0.0439999999999999,TRUE,FALSE
"3_4021512","3",4021512,2452,"AT3G12660","AT3G12660.1","intronic",0.72,0.605140186915888,0.735,0.586387434554974,0.775,0.595509967098897,"CpG",0.015,0.04,TRUE,FALSE
"3_4026586","3",4026586,2229,"AT3G12670","AT3G12670.1","intronic",0.783,0.566110397946085,0.82,0.441130298273155,0.846,0.438576609247507,"CpG",0.0369999999999999,0.026,TRUE,FALSE
"3_4026916","3",4026916,-2224,"AT3G12680","AT3G12680.1","intronic",0.703,0.592013888888889,0.763,0.473922902494331,0.85,0.497301823595087,"CpG",0.06,0.087,TRUE,FALSE
"3_4026917","3",4026917,-2223,"AT3G12680","AT3G12680.1","intronic",0.702,0.601113172541744,0.724,0.574418604651163,0.834,0.500904431715405,"CpG",0.022,0.11,TRUE,FALSE
"3_4030987","3",4030987,632,"AT3G12685","AT3G12685.1","proximal >500&<=1000bp",0.726,0.409857328145266,0.737,0.389333333333333,0.753,0.334272962179939,"CpG",0.011,0.016,TRUE,FALSE
"3_4032146","3",4032146,-903,"AT3G12690","AT3G12690.3","proximal >500&<=1000bp",0.731,0.427745664739884,0.79,0.410334346504559,0.855,0.44044502617801,"CpG",0.059,0.065,TRUE,FALSE
"3_4056161","3",4056161,1437,"AT3G12760","AT3G12760.1","intronic",0.746,0.481333333333333,0.756,0.428909952606635,0.776,0.336659619450317,"CpG",0.01,0.02,TRUE,FALSE
"3_4066203","3",4066203,1161,"AT3G12810","AT3G12810.2","intronic",0.737,0.359550561797753,0.741,0.350148367952522,0.752,0.339452054794521,"CpG",0.004,0.011,TRUE,FALSE
"3_4066775","3",4066775,1733,"AT3G12810","AT3G12810.2","intronic",0.804,0.328869047619048,0.829,0.339449541284404,0.866,0.403712296983759,"CpG",0.0249999999999999,0.037,TRUE,FALSE
"3_4066894","3",4066894,1852,"AT3G12810","AT3G12810.2","intronic",0.764,0.410714285714286,0.828,0.371428571428571,0.895,0.494983793795339,"CpG",0.064,0.0670000000000001,TRUE,FALSE
"3_4069913","3",4069913,4871,"AT3G12810","AT3G12810.2","intronic",0.724,0.627705627705628,0.757,0.54180602006689,0.818,0.582142857142857,"CpG",0.033,0.0609999999999999,TRUE,FALSE
"3_4071574","3",4071574,-3499,"AT3G12820","AT3G12820.2","intronic",0.707,0.621739130434783,0.73,0.601010101010101,0.765,0.645085237577077,"CpG",0.023,0.035,TRUE,FALSE
"3_4071922","3",4071922,-3151,"AT3G12820","AT3G12820.2","intronic",0.716,0.473684210526316,0.786,0.411669367909238,0.846,0.506413418845585,"CpG",0.0700000000000001,0.0599999999999999,TRUE,FALSE
"3_4072512","3",4072512,-2561,"AT3G12820","AT3G12820.2","intronic",0.74,0.598547717842324,0.76,0.557562076749436,0.828,0.504232283464567,"CpG",0.02,0.068,TRUE,FALSE
"3_4130274","3",4130274,1940,"AT3G12930","AT3G12930.1","intronic",0.72,0.60880195599022,0.746,0.573369565217391,0.748,0.536541889483066,"CpG",0.026,0.002,TRUE,FALSE
"3_4133565","3",4133565,1098,"AT3G12940","AT3G12940.1","intronic",0.703,0.532356532356532,0.737,0.487362281270253,0.835,0.540463724756919,"CpG",0.034,0.098,TRUE,FALSE
"3_4133817","3",4133817,1350,"AT3G12940","AT3G12940.1","intronic",0.707,0.625380710659899,0.716,0.589486858573216,0.772,0.573961840628507,"CpG",0.00900000000000001,0.056,TRUE,FALSE
"3_4134147","3",4134147,-1117,"AT3G12950","AT3G12950.1","intronic",0.774,0.387409200968523,0.813,0.398989898989899,0.815,0.395262118885721,"CpG",0.0389999999999999,0.002,TRUE,FALSE
"3_4134148","3",4134148,-1116,"AT3G12950","AT3G12950.1","intronic",0.702,0.361995753715499,0.738,0.393051031487514,0.816,0.40363031730636,"CpG",0.036,0.078,TRUE,FALSE
"3_4148243","3",4148243,1842,"AT3G12980","AT3G12980.2","intronic",0.729,0.31453634085213,0.733,0.304093567251462,0.792,0.323090692124105,"CpG",0.004,0.059,TRUE,FALSE
"3_4151331","3",4151331,-4723,"AT3G12990","AT3G12990.3","intronic",0.741,0.678362573099415,0.858,0.518796992481203,0.866,0.536150544734236,"CpG",0.117,0.00800000000000001,TRUE,FALSE
"3_4152721","3",4152721,-3333,"AT3G12990","AT3G12990.3","intronic",0.714,0.287037037037037,0.723,0.298076923076923,0.827,0.355187674151778,"CpG",0.00900000000000001,0.104,TRUE,FALSE
"3_4154569","3",4154569,-1485,"AT3G12990","AT3G12990.3","intronic",0.72,0.340974212034384,0.737,0.355685131195335,0.837,0.374962109730221,"CpG",0.017,0.1,TRUE,FALSE
"3_4181515","3",4181515,1127,"AT3G13060","AT3G13060.6","intronic",0.791,0.517808219178082,0.811,0.603225806451613,0.824,0.436022136508469,"CpG",0.02,0.0129999999999999,TRUE,FALSE
"3_4182288","3",4182288,1900,"AT3G13060","AT3G13060.6","intronic",0.784,0.525714285714286,0.806,0.49003984063745,0.817,0.369819193324061,"CpG",0.022,0.0109999999999999,TRUE,FALSE
"3_4182611","3",4182611,-1729,"AT3G13062","AT3G13062.1","intronic",0.732,0.401508801341157,0.751,0.409950248756219,0.808,0.364930082910531,"CpG",0.019,0.057,TRUE,FALSE
"3_4189241","3",4189241,1870,"AT3G13065","AT3G13065.1","intronic",0.717,0.365671641791045,0.732,0.391089108910891,0.764,0.353746820583056,"CpG",0.015,0.032,TRUE,FALSE
"3_4191756","3",4191756,-3463,"AT3G13075","AT3G13075.1","intronic",0.818,0.331707317073171,0.836,0.422360248447205,0.856,0.390294117647059,"CpG",0.018,0.02,TRUE,FALSE
"3_4192368","3",4192368,-2851,"AT3G13075","AT3G13075.1","intronic",0.724,0.57088122605364,0.729,0.574766355140187,0.778,0.57022088901009,"CpG",0.005,0.049,TRUE,FALSE
"3_4192411","3",4192411,-2808,"AT3G13075","AT3G13075.1","intronic",0.712,0.559139784946237,0.764,0.591666666666667,0.856,0.481407607921356,"CpG",0.052,0.092,TRUE,FALSE
"3_4193296","3",4193296,-1923,"AT3G13075","AT3G13075.1","intronic",0.762,0.398230088495575,0.768,0.422351233671988,0.805,0.339831528279182,"CpG",0.006,0.037,TRUE,FALSE
"3_4209992","3",4209992,1731,"AT3G13090","AT3G13090.1","intronic",0.705,0.348448687350835,0.78,0.417177914110429,0.799,0.472590627763042,"CpG",0.0750000000000001,0.019,TRUE,FALSE
"3_4236674","3",4236674,860,"AT3G13175","AT3G13175.1","proximal >500&<=1000bp",0.747,0.505654281098546,0.752,0.50091407678245,0.79,0.411108501643964,"CpG",0.005,0.038,TRUE,FALSE
"3_4237776","3",4237776,1962,"AT3G13175","AT3G13175.1","intronic",0.708,0.395474137931034,0.726,0.431960049937578,0.775,0.529523254118676,"CpG",0.018,0.049,TRUE,FALSE
"3_4238170","3",4238170,-1946,"AT3G13180","AT3G13180.1","intronic",0.706,0.617647058823529,0.72,0.560386473429952,0.831,0.439230249831195,"CpG",0.014,0.111,TRUE,FALSE
"3_4243352","3",4243352,1252,"AT3G13200","AT3G13200.1","intronic",0.739,0.557319223985891,0.776,0.533333333333333,0.838,0.444563106796116,"CpG",0.037,0.062,TRUE,FALSE
"3_4243353","3",4243353,1253,"AT3G13200","AT3G13200.1","intronic",0.792,0.623529411764706,0.84,0.558441558441558,0.852,0.442949349086533,"CpG",0.0479999999999999,0.012,TRUE,FALSE
"3_4251785","3",4251785,1082,"AT3G13220","AT3G13220.1","intronic",0.764,0.44,0.784,0.534883720930233,0.806,0.314329738058552,"CpG",0.02,0.022,TRUE,FALSE
"3_4255837","3",4255837,847,"AT3G13224","AT3G13224.3","proximal >500&<=1000bp",0.727,0.275967413441955,0.786,0.313449023861171,0.793,0.335734293717487,"CpG",0.059,0.00700000000000001,TRUE,FALSE
"3_4259159","3",4259159,1277,"AT3G13227","AT3G13227.1","intronic",0.725,0.489795918367347,0.73,0.417142857142857,0.837,0.405300267444688,"CpG",0.005,0.107,TRUE,FALSE
"3_4272752","3",4272752,-1684,"AT3G13235","AT3G13235.3","intronic",0.726,0.530063291139241,0.772,0.450084602368866,0.779,0.542288015674322,"CpG",0.046,0.00700000000000001,TRUE,FALSE
"3_4272753","3",4272753,-1683,"AT3G13235","AT3G13235.3","intronic",0.713,0.561023622047244,0.714,0.501144164759725,0.825,0.546720061022121,"CpG",0.001,0.111,TRUE,FALSE
"3_4298863","3",4298863,1581,"AT3G13290","AT3G13290.1","intronic",0.718,0.650914634146341,0.748,0.618090452261307,0.841,0.573661945926062,"CpG",0.03,0.093,TRUE,FALSE
"3_4300245","3",4300245,2963,"AT3G13290","AT3G13290.1","intronic",0.736,0.471014492753623,0.741,0.518092105263158,0.854,0.474202165049909,"CpG",0.005,0.113,TRUE,FALSE
"3_4305557","3",4305557,1732,"AT3G13300","AT3G13300.2","intronic",0.842,0.430327868852459,0.868,0.425974025974026,0.872,0.484237366713027,"CpG",0.026,0.004,TRUE,FALSE
"3_4305558","3",4305558,1733,"AT3G13300","AT3G13300.2","intronic",0.759,0.430247718383312,0.778,0.430379746835443,0.843,0.457758377921712,"CpG",0.019,0.065,TRUE,FALSE
"3_4305872","3",4305872,2047,"AT3G13300","AT3G13300.2","intronic",0.749,0.257692307692308,0.752,0.231759656652361,0.834,0.359543010752688,"CpG",0.003,0.082,TRUE,FALSE
"3_4306748","3",4306748,2923,"AT3G13300","AT3G13300.2","intronic",0.764,0.555382215288612,0.818,0.54006968641115,0.832,0.602927200152062,"CpG",0.0539999999999999,0.014,TRUE,FALSE
"3_4306782","3",4306782,2957,"AT3G13300","AT3G13300.2","intronic",0.767,0.463793103448276,0.794,0.453093812375249,0.849,0.420414869583077,"CpG",0.027,0.0549999999999999,TRUE,FALSE
"3_4306783","3",4306783,2958,"AT3G13300","AT3G13300.2","intronic",0.779,0.434507678410117,0.792,0.423076923076923,0.826,0.429190527782077,"CpG",0.013,0.0339999999999999,TRUE,FALSE
"3_4306835","3",4306835,3010,"AT3G13300","AT3G13300.2","intronic",0.726,0.603004291845494,0.733,0.555844155844156,0.807,0.515376226826609,"CpG",0.00700000000000001,0.0740000000000001,TRUE,FALSE
"3_4308135","3",4308135,-3494,"AT3G13310","AT3G13310.1","intronic",0.725,0.480870217554389,0.736,0.48989898989899,0.767,0.446548672566372,"CpG",0.011,0.031,TRUE,FALSE
"3_4308428","3",4308428,-3201,"AT3G13310","AT3G13310.1","intronic",0.708,0.579078455790785,0.75,0.54014598540146,0.841,0.481652553246087,"CpG",0.042,0.091,TRUE,FALSE
"3_4309013","3",4309013,-2616,"AT3G13310","AT3G13310.1","intronic",0.727,0.458110516934046,0.733,0.41491395793499,0.857,0.43000852514919,"CpG",0.006,0.124,TRUE,FALSE
"3_4317230","3",4317230,2725,"AT3G13320","AT3G13320.1","intronic",0.71,0.304347826086957,0.759,0.33428981348637,0.76,0.294776762627133,"CpG",0.049,0.001,TRUE,FALSE
"3_4317325","3",4317325,2820,"AT3G13320","AT3G13320.1","intronic",0.7,0.480582524271845,0.715,0.384180790960452,0.885,0.420449724225711,"CpG",0.015,0.17,TRUE,FALSE
"3_4321092","3",4321092,6587,"AT3G13320","AT3G13320.1","intronic",0.743,0.459923664122137,0.744,0.391866913123845,0.802,0.400903727877495,"CpG",0.001,0.058,TRUE,FALSE
"3_4321434","3",4321434,6929,"AT3G13320","AT3G13320.1","intronic",0.749,0.613832853025937,0.851,0.557432432432432,0.862,0.449860335195531,"CpG",0.102,0.011,TRUE,FALSE
"3_4322802","3",4322802,-7416,"AT3G13330","AT3G13330.1","intronic",0.804,0.409266409266409,0.825,0.412147505422993,0.855,0.470774850990194,"CpG",0.0209999999999999,0.03,TRUE,FALSE
"3_4322803","3",4322803,-7415,"AT3G13330","AT3G13330.1","intronic",0.742,0.352733686067019,0.774,0.394392523364486,0.824,0.460643722115997,"CpG",0.032,0.0499999999999999,TRUE,FALSE
"3_4323666","3",4323666,-6552,"AT3G13330","AT3G13330.1","intronic",0.726,0.387040280210158,0.731,0.326848249027237,0.746,0.322777565814575,"CpG",0.005,0.015,TRUE,FALSE
"3_4325227","3",4325227,-4991,"AT3G13330","AT3G13330.1","intronic",0.755,0.594594594594595,0.789,0.528888888888889,0.794,0.420176747388959,"CpG",0.034,0.005,TRUE,FALSE
"3_4325228","3",4325228,-4990,"AT3G13330","AT3G13330.1","intronic",0.765,0.560275545350172,0.773,0.538770053475936,0.824,0.412692721405522,"CpG",0.00800000000000001,0.0509999999999999,TRUE,FALSE
"3_4327826","3",4327826,-2392,"AT3G13330","AT3G13330.1","intronic",0.724,0.541627689429373,0.757,0.493107104984093,0.776,0.554292105508435,"CpG",0.033,0.019,TRUE,FALSE
"3_4334405","3",4334405,2775,"AT3G13340","AT3G13340.1","intronic",0.737,0.591121495327103,0.751,0.579787234042553,0.756,0.612903225806452,"CpG",0.014,0.005,TRUE,FALSE
"3_4336917","3",4336917,-1099,"AT3G13350","AT3G13350.1","intronic",0.71,0.452462772050401,0.716,0.421728971962617,0.782,0.531681415929204,"CpG",0.006,0.0660000000000001,TRUE,FALSE
